#,Batch,Title,Author,Summary,Rooms,Resolutions,Concept Originality,Mechanics Originality,Interesting Details,Map Quality,Humor,Content Rating,Average,Source File,Rated At,Model
1016,2020,Heist at the Dragonslayers' Museum,Francesco Pauzzi,"This dungeon is a heist scenario set in a museum of stuffed dragons, housed in an old snake monastery. Players can sneak past alarms and cages to steal rare items or awaken undead dragons.",6,"Combat, Stealth, Traps, Exploration",7.5,6.5,6.0,7.0,1.0,PG-13,6.75,E079_FrancescoPauzzi_HeistattheDragonslayersMuseum.md,2026-06-28T07:37:44.395Z,deepseek/deepseek-v4-flash
1017,2020,Shipwrecked in the Weird Sea,pencils dungeons,"A ship is overtaken by biological mutations in the Weird Sea. Players explore from guest quarters to captain's quarters, encountering mutated crew, a pocket dimension, and a rising water hazard.",8,"Combat, Exploration, Skill Challenges, Social, Traps",7.0,7.5,8.0,8.0,1.0,R,7.62,E080_pencilsanddungeons_ShipwreckedintheWeirdSea.md,2026-06-28T07:37:43.626Z,deepseek/deepseek-v4-flash
1018,2020,The Rockwell Inn,Iacopo Maffi,"A bleak inn in a post-apocalyptic frozen wasteland harbors desperate survivors, a lost giant, a restless hero, and a cult of fiendish nuns. The players must navigate the dangerous NPCs and uncover the lost tomb before the 'wild hunt' begins.",8,"Combat, Roleplay, Exploration, Social",8.0,5.0,9.0,7.0,3.0,R,7.25,E081_IacopoMaffi_TheRockwellInn.md,2026-06-28T07:37:58.922Z,deepseek/deepseek-v4-flash
1019,2020,Lost Loot of Börgunn the Bonebreaker,Jason Ermer,"A hill giant's treasure hoard has fallen into a cave, where a cave troll and his gremlin minions are using it for gourmet cooking. The heroes must stop them from eating through all the loot.",12,"Combat, Diplomacy, Puzzles, Stealth, Traps, Roleplay, Exploration",6.5,6.0,8.0,6.0,4.0,PG,6.62,E082_JasonErmer_LostLoot.md,2026-06-28T07:37:53.368Z,deepseek/deepseek-v4-flash
1020,2020,In Their Element,Peter Endean,"A puzzle-centric dungeon where adventurers collect elemental items and place them in correct altars to unlock doors, then solve metallic sigil puzzles to reach a treasure chamber. The dungeon features combat encounters with jackals, gnolls, and undead, and traps for incorrect solutions.",12,"Combat, Puzzles, Fetch Quests, Traps",7.5,7.0,6.0,7.0,1.0,PG-13,6.88,E083_PeterEndean_InTheirElement.md,2026-06-28T07:37:50.626Z,deepseek/deepseek-v4-flash
1021,2020,Storm Season in Wyrm's End,Gregor Belogour,"A wizard's ritual to raise a skeletal dragon disturbs the dead in a small town, sparking accusations of necromancy. Adventurers must investigate the town's locations and uncover the truth before the town is overrun.",8,"Combat, Diplomacy, Roleplay, Exploration, Stealth, Skill Challenges, Traps, Social",6.5,5.5,7.5,6.0,3.0,PG-13,6.38,E084_GregorBelogour_StormSeasoninWyrmsEnd.md,2026-06-28T07:37:53.725Z,deepseek/deepseek-v4-flash
1022,2020,Bigshroom Burrow,Red Svinya,"A goblin burrow is being ransacked by adventurers seeking the healing sap of a sentient mushroom. The dungeon features multiple factions, hazards, and a sewage shortcut.",8,"Combat, Diplomacy, Fetch Quests, Stealth, Roleplay, Traps, Exploration, Social",7.0,7.0,9.0,7.5,3.5,PG-13,7.62,E085_RedSvinya_BigshroomBurrow.md,2026-06-28T07:37:58.937Z,deepseek/deepseek-v4-flash
1023,2020,Isle of the Entilles,Kyle Currie,"On the Isle of the Entilles, visitors slowly transform into wooden folk, while a hidden laboratory beneath a giant tree holds the secret to their condition. Adventurers can trade with the villagers, explore the tree's interior, and complete missions involving research, salamander eggs, or trade.",11,"Combat, Diplomacy, Puzzles, Fetch Quests, Roleplay, Exploration, Social",8.5,7.5,9.0,9.0,1.5,PG-13,8.5,E086_KyleCurrie_IsleOfTheEntilles.md,2026-06-28T07:37:59.052Z,deepseek/deepseek-v4-flash
1024,2020,Sanctum of the Dead,Peter Merwe,"A cult has taken over a temple sanctum, using undead guards and kidnapping hunters. The PCs must descend an abandoned well to clear the dungeon and rescue the prisoners.",14,"Combat, Fetch Quests, Exploration",3.5,2.5,5.0,4.0,1.0,PG-13,3.75,E087_PeterandLawrencevanderMerwe_SanctumoftheDead.md,2026-06-28T07:37:55.021Z,deepseek/deepseek-v4-flash
1025,2020,Infinite Tower of Irenic,Larry Pennyworth,"A priestess traps heroes in her tower to teach them a lesson, where they must solve a chain of riddles to transform items and place candles on pillars to escape. The dungeon is a vertical puzzle with nine chests and interconnected floors.",12,"Puzzles, Exploration",7.5,8.0,6.0,7.0,1.0,G,7.12,E088_LarryZPennyworth_InfiniteTowerofIrenic.md,2026-06-28T07:38:02.710Z,deepseek/deepseek-v4-flash
1026,2020,Tabernacle of the Toad Men,Luke Dodd,"A swamp island inhabited by Toad Men features a den, a sacred heart with their queen, and a secret chamber. Adventurers can explore the surface trail or enter the caverns, facing rituals and a potential amphibian uprising.",5,"Combat, Exploration, Traps, Skill Challenges",6.5,5.5,7.5,6.0,2.0,PG-13,6.38,E089_LukeEDodd_TabernacleoftheToadmenpdf.md,2026-06-28T07:38:04.802Z,deepseek/deepseek-v4-flash
1027,2020,Ex Libris Pendyl,Cheryn Dingess,"The party is sucked into a sentient book and must navigate an illuminated manuscript shaped like the letter 'P', solving puzzles and surviving monstrous marginalia. Upon completion, they can free the book's consciousness by bonding it to their items.",6,"Combat, Puzzles, Exploration, Social",9.5,7.0,8.5,8.0,3.5,PG,8.25,E090_CherynRappandBrandonDingess_ExLibrisPendyl.md,2026-06-28T07:38:02.994Z,deepseek/deepseek-v4-flash
1028,2020,Maw of Snails,Gus L,"A vertical shaft dungeon where gastropod horrors boil up nightly, filled with acidic slime, rusted gantries, and ancient ruins. Adventurers must descend through treacherous levels to recover lost treasures while negotiating with a ghost and avoiding swarming snails.",8,"Combat, Diplomacy, Exploration, Social, Traps, Skill Challenges",7.5,7.5,8.5,8.0,1.5,PG-13,7.88,E091_GusL_MawofSnails.md,2026-06-28T07:38:05.595Z,deepseek/deepseek-v4-flash
1029,2020,Mystery of the Moon Monolith,Matt Farleo,"A moon mining expedition uncovers a cyclopean monolith. Players must investigate, solve a planetary puzzle, and fight moon mummies and crypt crawlers to escape.",10,"Combat, Puzzles, Exploration, Skill Challenges, Traps",6.5,5.5,6.0,7.0,1.0,PG-13,6.25,E092_MattFarleo_MysteryoftheMoonMonolith.md,2026-06-28T07:38:07.740Z,deepseek/deepseek-v4-flash
1030,2020,Citadel of the Wandering Stars,Caroline Berg,"A mad wizard trapped a constellation in a citadel, and players explore rooms locked with symbol-coded doors. The symbols determine whether they encounter wandering stars, safe rooms, monsters, or treasure.",14,"Combat, Diplomacy, Puzzles, Roleplay, Traps, Exploration, Skill Challenges, Social",7.5,8.0,8.0,7.0,3.0,PG-13,7.62,E093_CarolineBerg_TheCitadeloftheWanderingStars.md,2026-06-28T07:38:11.206Z,deepseek/deepseek-v4-flash
1031,2020,Devil's Bay,Robert Jr,"A curse by the sea witch Eryn turns shadows into assassins, forcing survivors underground. The players must find and destroy the lock of hair binding two souls to lift the curse before Eryn returns.",5,"Combat, Exploration, Fetch Quests",7.0,4.0,8.0,6.0,1.0,PG-13,6.25,E094_RobertStandridgeJr_DevilsBay.md,2026-06-28T07:38:11.501Z,deepseek/deepseek-v4-flash
1032,2020,The Slime of Magi Bonvai,Caelum Roberts,"The tower of Magi Bonvai is surrounded by a lake of pink slime that transforms refugees into slime creatures. Players must navigate the tower and its hazards, using electricity against the slime and dealing with its inhabitants.",4,"Combat, Diplomacy, Puzzles, Traps, Exploration",7.5,7.0,6.5,7.0,2.5,PG-13,7.0,E095_CaelumRoberts_TheSlimeofMagiBonVai.md,2026-06-28T07:38:13.188Z,deepseek/deepseek-v4-flash
1033,2020,Asylum after massacre,xattttta,The dungeon is set in an asylum after a massacre caused by a cruel dictator's campaign to eliminate opponents. It features a cross-shaped map with several keyed rooms.,5,,6.0,1.0,2.0,4.0,1.0,PG-13,3.25,E096_xattttta_AsylumAfterMassacre.md,2026-06-28T07:38:17.901Z,deepseek/deepseek-v4-flash
1034,2020,Under Snowy Mountain,Nic Haddrick,"The players must rescue a kidnapped miller family and a lord's daughter from bat-lings in a cave network. The dungeon features a petrified ruby, angelic statues, and multiple hooks involving knighthood, gold, and a witch's spellbook.",13,"Combat, Diplomacy, Puzzles, Fetch Quests, Exploration, Skill Challenges, Social",7.0,8.0,8.5,7.0,2.5,PG-13,7.62,E097_NicHaddrick_UnderSnowyMountian.md,2026-06-28T07:38:17.695Z,deepseek/deepseek-v4-flash
1035,2020,The Trojan Pig,Glynn Seal,"The dungeon is a giant golden pig automaton buried in the desert, originally a Trojan horse-like ruse. Players must enter through a secret door or vents, deal with undead and a giant viper, and decipher engravings to free and operate the pig.",10,"Combat, Stealth, Puzzles, Traps, Exploration, Skill Challenges",9.0,7.0,8.0,8.0,2.0,PG-13,8.0,E098_GlynnSeal_TheTrojanPig.md,2026-06-28T07:38:21.808Z,deepseek/deepseek-v4-flash
1036,2020,The Bunker,Giuliano Pereira,"A long-lost brutalist bunker contains the world's most valuable painting, accessible for only three hours. The dungeon features twelve rooms with bizarre artifacts and a negative-space curator that hunts intruders.",12,"Combat, Puzzles, Traps, Roleplay, Skill Challenges, Social, Exploration",8.5,8.0,9.0,8.0,3.0,PG-13,8.38,E099_GiulianoPereira_TheBunker.md,2026-06-28T07:38:32.960Z,deepseek/deepseek-v4-flash
1037,2020,Sunnalee Cavern,Warklegnaw,"Sunnalee Cavern is a cave system with a magical stream that petrifies living flesh on contact, reversed by sunlight. It features a telepathic crayfish, a haunting ghost, and various hazards like acid algae and submerged passages.",12,"Combat, Diplomacy, Puzzles, Stealth, Roleplay, Traps, Exploration, Skill Challenges, Social",6.0,7.0,8.0,7.0,1.0,PG,7.0,E100_Warklegnaw_SunnaleeCavern.md,2026-06-28T07:38:23.398Z,deepseek/deepseek-v4-flash
1038,2020,Digging for the Dead,Jason Cook,"A mining town has gone silent, and adventurers are sent to investigate. They find burned houses, zombies, skeletons, and a necromancer pretending to be a victim in an ancient mine chamber.",10,"Combat, Diplomacy, Roleplay, Stealth, Exploration",4.0,3.0,5.0,4.0,1.0,PG-13,4.0,E101_JasonCook_DiggingfortheDead.md,2026-06-28T07:38:26.122Z,deepseek/deepseek-v4-flash
1039,2020,Dragon Cleanup,Nicholas Bond,"A red dragon asks adventurers to clean her filthy lair before her new partner arrives. The party must deal with partying kobolds, a corrupted toad, a giant spider, and then return for a reward.",4,Combat,8.5,4.0,7.0,4.0,5.0,PG,5.88,E102_NicholasBond_DragonCleanout.md,2026-06-28T07:38:33.006Z,deepseek/deepseek-v4-flash
1040,2020,Instant Blorb,idiomdrottning,"A minimalist RPG supplement featuring a hex map, NPC relationship grid, random encounters, and a small dungeon called the Well Dungeon. The dungeon contains traps, monsters, and an invisible antagonist named Jenny.",12,"Combat, Traps, Exploration, Puzzles",7.5,6.5,8.5,4.0,3.0,PG-13,6.62,E103_idiomdrottning_instantblorb.md,2026-06-28T07:38:34.507Z,deepseek/deepseek-v4-flash
1041,2020,Den of The Riddle,Marcus Mortati,"An ancient tomb containing the cursed royal couple's remains and treasure, guarded by a faithful sphinx. Adventurers must navigate through rooms of hazards and solve a riddle to claim the prize.",5,"Combat, Puzzles, Exploration",4.5,3.0,5.0,2.0,1.0,PG-13,3.62,E104_MarcusMortati_DenofTheRiddle.md,2026-06-28T07:38:33.411Z,deepseek/deepseek-v4-flash
1042,2020,My Friend's a Monster!,JA Kordosh,A party explores Cato Catarr's sewer workshop to rescue an apprentice and capture a magic-absorbing Nargolak. The dungeon combines exploration of seven themed chambers with a unique d6-based spell absorption mechanic.,7,"Combat, Diplomacy, Roleplay, Traps, Exploration",6.5,7.0,8.0,6.0,2.0,PG-13,6.88,E105_JAKordosh_MyFriendsAMonster.md,2026-06-28T07:38:44.879Z,deepseek/deepseek-v4-flash
1043,2020,Family Feud,Jordan Delong,"A social mystery adventure where players must investigate a feud between two farming families manipulated by a greedy baron, gathering clues and resolving the dispute before violence erupts.",3,"Diplomacy, Roleplay, Exploration, Skill Challenges, Social",7.0,3.0,6.0,2.0,1.0,PG-13,4.5,E106_JordanBreneisenChristianGobleandScottDelong_FamilyFued.md,2026-06-28T07:38:39.457Z,deepseek/deepseek-v4-flash
1044,2020,The Planeshifted Insectarium of St. Tindalonius,Stefanthe Moth,"The Planeshifted Insectarium of St. Tindalonius is a surreal OSR adventure set on floating islands in a void, where adventurers navigate a derelict temple and library filled with bizarre insects. They must contend with mad gods, philosophical mantises, and the mysterious Floating Spire to claim forgotten treasures.",9,"Combat, Diplomacy, Puzzles, Fetch Quests, Roleplay, Traps, Exploration, Skill Challenges, Social",9.0,8.0,8.0,8.0,3.5,PG-13,8.25,E107_StefantheMoth_ThePlaneshiftedInsectariumofStTindalonius.md,2026-06-28T07:38:48.356Z,deepseek/deepseek-v4-flash
1045,2020,The King's Crypt,John Earegood,"A traditional dungeon crawl through a crypt, featuring ten keyed rooms with traps, secret doors, and typical fantasy dungeon elements. The entrance is a stone stairway leading to a lit room patrolled by unknown guardians.",10,"Combat, Traps, Exploration",1.0,1.0,1.0,2.0,1.0,PG,1.25,E108_JohnEaregood_TheKingsCrypt.md,2026-06-28T07:38:43.067Z,deepseek/deepseek-v4-flash
1046,2020,The Capsule From Beyond,Anton LC,"A crashed alien capsule contains a control room that shifts between eight different planes based on binary states. Players must manage fuel rods, heat, and power while navigating alien worlds to escape.",8,"Combat, Diplomacy, Puzzles, Fetch Quests, Roleplay, Skill Challenges, Exploration",9.0,8.5,7.5,5.5,1.0,PG-13,7.62,E109_AntonLC_TheCapsuleFromBeyond.md,2026-06-28T07:38:43.986Z,deepseek/deepseek-v4-flash
1047,2020,Operation All-Seeing Eye,Jeremy Marshall,"A cyber-corporate heist dungeon where players infiltrate Aesir Corp to steal the cybernetically augmented giant eagle Hraesvelgr. The facility features a two-level map with security systems, keycard locks, and a hidden subterranean lab.",9,"Combat, Diplomacy, Puzzles, Stealth, Roleplay, Exploration",7.5,6.5,8.0,7.5,2.5,PG-13,7.38,E110_JeremyDSMarshall_OperationAllSeeingEye.md,2026-06-28T07:38:47.979Z,deepseek/deepseek-v4-flash
1048,2020,FEN,LR Charters,"The Fen is a dangerous pocket dimension marsh beneath the mortal world, filled with creeping mists and strange creatures. Players must navigate the fog, avoid the Fen Stalker, and find the Three Sisters standing stones to escape through the Clearwater Spring.",3,"Combat, Diplomacy, Puzzles, Exploration, Traps, Social, Roleplay",8.5,8.0,9.0,8.0,3.5,PG-13,8.38,E111_LRAmbroseandHeatherCharters_Fen.md,2026-06-28T07:38:56.525Z,deepseek/deepseek-v4-flash
1049,2020,Dream of the Dragon,Andre Tavares,"The party must navigate a dragon's dream to find its treasure before it wakes, using a Jenga tower to track the dream's instability. Each room presents a unique challenge tied to a dragon aspect, from duels to regrets to loyalty tests.",8,"Combat, Diplomacy, Puzzles, Fetch Quests, Roleplay, Traps, Exploration, Skill Challenges",8.5,7.5,8.0,6.5,1.5,PG-13,7.62,E112_AndreTavares_DreamoftheDragon.md,2026-06-28T07:38:56.437Z,deepseek/deepseek-v4-flash
1050,2020,The Crawling Tent City of the Camel Men,Nadatal Boys,"The Camel Men's tent city rests on a giant moving carpet, led by the enigmatic Lobsphere. Players can explore four key locations, including a cold-storage igloo, a deadly carnival tent, and a dwelling with a pocket dimension where victims are rendered into hump substances.",4,"Combat, Exploration, Traps, Roleplay, Social",9.0,8.0,9.0,7.0,3.5,PG-13,8.25,E113_NadatalSariandtheDustyBoys_CrawlingTentCityoftheCamelMen.md,2026-06-28T07:38:55.972Z,deepseek/deepseek-v4-flash
1051,2020,Freedom Beyond the Bayou,Jess C,"A swampy afterlife where dead souls navigate a treacherous river to earn a second chance. Features willpower mechanics, a river demon, and quirky encounters.",7,"Combat, Diplomacy, Puzzles, Exploration, Skill Challenges, Social",8.0,7.5,8.0,6.5,4.0,PG-13,7.5,E114_JessandMattC_FreedomBeyondtheBayou.md,2026-06-28T07:38:52.280Z,deepseek/deepseek-v4-flash
